playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,WAR
luzarje01,2021,1,OAK,AL,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luzarje01,2021,2,MIA,NL,12,14,1,0,0,0,0,0.0,0.0,0.0,4,6.0,0.0,0.0,1.0,0.0,0.0,0.1
lylesjo01,2021,1,TEX,AL,32,6,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,-0.1
lynnla01,2021,1,CHA,AL,28,5,0,1,0,0,0,2.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
machadi01,2022,1,SFN,NL,5,15,1,3,0,0,0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,0.0,0.0,0.1
machama01,2020,1,SDN,NL,60,224,44,68,12,1,16,47.0,6.0,3.0,26,37.0,4.0,0.0,0.0,4.0,9.0,3.0
machama01,2021,1,SDN,NL,153,564,92,157,31,2,28,106.0,12.0,3.0,63,102.0,10.0,2.0,0.0,11.0,10.0,5.0
machama01,2022,1,SDN,NL,150,578,100,172,37,1,32,102.0,9.0,1.0,63,133.0,10.0,1.0,0.0,2.0,12.0,6.8
machama01,2023,1,SDN,NL,138,543,75,140,21,0,30,91.0,3.0,2.0,50,109.0,1.0,2.0,0.0,6.0,20.0,2.7
machama01,2024,1,SDN,NL,152,593,77,163,30,0,29,105.0,11.0,2.0,45,124.0,6.0,1.0,0.0,4.0,25.0,3.1
machama01,2025,1,SDN,NL,159,615,91,169,33,0,27,95.0,14.0,3.0,55,131.0,4.0,3.0,0.0,5.0,16.0,4.1
machivi01,2020,1,OAK,AL,24,63,11,13,2,0,0,0.0,0.0,0.0,8,10.0,0.0,0.0,0.0,0.0,4.0,-0.4
machivi01,2021,1,OAK,AL,15,32,1,4,0,0,0,1.0,0.0,0.0,3,10.0,0.0,0.0,2.0,0.0,2.0,-0.3
machivi01,2022,1,OAK,AL,73,223,26,49,12,0,1,13.0,1.0,1.0,25,47.0,0.0,2.0,0.0,3.0,6.0,-0.5
machivi01,2025,1,BAL,AL,4,11,1,1,0,0,1,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.1
macivwi01,2025,1,ATH,AL,33,102,7,19,5,0,3,9.0,3.0,0.0,7,27.0,0.0,2.0,0.0,0.0,1.0,-0.2
mackida01,2022,1,LAA,AL,16,37,0,7,0,0,0,6.0,0.0,0.0,5,12.0,0.0,0.0,0.0,1.0,2.0,-0.3
mackida01,2022,2,OAK,AL,6,13,2,0,0,0,0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,-0.2
maderlu01,2021,1,MIA,NL,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madribl01,2022,1,PIT,NL,39,113,10,20,7,0,1,7.0,2.0,1.0,10,31.0,0.0,0.0,0.0,0.0,0.0,-1.0
madribl01,2023,1,HOU,AL,12,26,4,4,1,0,0,0.0,0.0,0.0,4,7.0,0.0,0.0,0.0,0.0,0.0,-0.3
madribl01,2024,1,DET,AL,21,67,8,18,3,0,1,5.0,0.0,0.0,6,20.0,0.0,0.0,0.0,1.0,0.0,0.2
madrini01,2020,1,CHA,AL,29,103,8,35,3,0,0,11.0,2.0,1.0,4,7.0,0.0,2.0,0.0,0.0,5.0,0.5
madrini01,2021,1,CHA,AL,54,200,30,61,10,4,2,21.0,1.0,2.0,11,17.0,0.0,3.0,0.0,1.0,3.0,1.2
madrini01,2022,1,CHN,NL,59,209,19,52,7,0,0,7.0,3.0,1.0,14,27.0,0.0,3.0,2.0,0.0,6.0,0.6
madrini01,2023,1,CHN,NL,92,270,34,71,16,1,2,28.0,10.0,2.0,10,24.0,0.0,9.0,5.0,0.0,3.0,1.3
madrini01,2024,1,CHN,NL,51,86,5,19,3,0,0,10.0,1.0,0.0,4,10.0,0.0,3.0,1.0,0.0,2.0,-0.4
maedake01,2021,1,MIN,AL,23,3,2,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
maggidr01,2023,1,PIT,NL,3,6,1,2,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mahlety01,2021,1,CIN,NL,33,55,1,3,0,0,0,1.0,0.0,0.0,4,19.0,0.0,0.0,7.0,0.0,2.0,-0.3
mailelu01,2021,1,MIL,NL,15,30,6,9,4,0,0,3.0,0.0,0.0,3,7.0,0.0,1.0,0.0,0.0,1.0,0.3
mailelu01,2022,1,CLE,AL,76,181,19,40,10,0,3,17.0,0.0,0.0,19,54.0,0.0,3.0,0.0,3.0,6.0,0.7
mailelu01,2023,1,CIN,NL,78,179,17,42,10,0,6,25.0,2.0,1.0,14,49.0,0.0,5.0,1.0,0.0,8.0,0.8
mailelu01,2024,1,CIN,NL,55,135,8,24,4,0,2,8.0,2.0,0.0,13,52.0,0.0,4.0,1.0,1.0,4.0,-0.4
mailelu01,2025,1,KCA,AL,25,45,6,11,2,0,1,6.0,1.0,0.0,7,16.0,0.0,0.0,2.0,0.0,1.0,0.0
maldoma01,2020,1,HOU,AL,47,135,19,29,4,0,6,24.0,1.0,0.0,27,51.0,0.0,1.0,2.0,0.0,2.0,0.8
maldoma01,2021,1,HOU,AL,125,373,40,64,10,1,12,36.0,0.0,0.0,47,127.0,1.0,5.0,0.0,1.0,9.0,0.0
maldoma01,2022,1,HOU,AL,113,344,40,64,12,0,15,45.0,0.0,0.0,22,116.0,0.0,7.0,4.0,2.0,6.0,0.4
maldoma01,2023,1,HOU,AL,117,362,33,69,12,0,15,36.0,0.0,0.0,30,139.0,0.0,3.0,12.0,0.0,10.0,0.3
maldoma01,2024,1,CHA,AL,48,135,9,16,3,0,4,11.0,0.0,0.0,8,51.0,0.0,1.0,3.0,0.0,5.0,-1.3
maldoma01,2025,1,SDN,NL,64,147,11,30,6,0,4,12.0,0.0,0.0,8,57.0,0.0,0.0,6.0,0.0,3.0,-0.2
malloju02,2024,1,DET,AL,71,202,18,41,7,1,8,21.0,1.0,1.0,23,85.0,0.0,3.0,0.0,2.0,2.0,-0.5
malloju02,2025,1,DET,AL,52,104,15,23,6,0,1,17.0,0.0,0.0,20,32.0,0.0,1.0,0.0,2.0,1.0,-0.2
manaese01,2021,1,OAK,AL,32,4,0,2,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2
mancitr01,2021,1,BAL,AL,147,556,77,142,33,1,21,71.0,0.0,0.0,51,143.0,4.0,8.0,0.0,1.0,19.0,1.0
mancitr01,2022,1,BAL,AL,92,354,39,95,16,1,10,41.0,0.0,0.0,35,86.0,2.0,9.0,0.0,3.0,4.0,1.9
mancitr01,2022,2,HOU,AL,51,165,17,29,7,0,8,22.0,0.0,0.0,18,49.0,0.0,1.0,0.0,2.0,8.0,-0.5
mancitr01,2023,1,CHN,NL,79,235,31,55,12,0,4,28.0,0.0,0.0,21,78.0,1.0,2.0,0.0,3.0,5.0,-1.1
manguja01,2025,1,TBA,AL,118,405,37,120,18,1,3,40.0,27.0,6.0,19,64.0,0.0,2.0,1.0,1.0,4.0,1.6
mannima01,2021,1,DET,AL,18,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
manoaal01,2021,1,TOR,AL,20,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
manzaky01,2024,1,CLE,AL,53,145,11,34,12,0,5,15.0,0.0,0.0,9,41.0,0.0,1.0,0.0,1.0,3.0,0.0
manzaky01,2025,1,CLE,AL,142,470,47,110,19,2,27,70.0,2.0,0.0,48,135.0,2.0,8.0,0.0,5.0,7.0,0.4
marcatu01,2021,1,SDN,NL,25,44,7,8,1,0,0,3.0,0.0,1.0,6,9.0,0.0,0.0,0.0,0.0,2.0,-0.1
marcatu01,2022,1,PIT,NL,49,160,18,33,6,2,2,13.0,2.0,1.0,10,44.0,0.0,1.0,5.0,1.0,1.0,-0.7
marcatu01,2023,1,PIT,NL,75,202,16,47,12,2,3,18.0,5.0,2.0,10,35.0,0.0,3.0,3.0,2.0,2.0,-0.3
marchra01,2020,1,PHI,NL,3,8,3,4,0,0,1,3.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.2
marchra01,2021,1,PHI,NL,20,52,7,12,1,1,1,4.0,0.0,0.0,4,10.0,0.0,0.0,0.0,0.0,1.0,0.2
marchra01,2024,1,PHI,NL,17,51,8,15,4,0,3,6.0,0.0,0.0,3,8.0,0.0,1.0,1.0,0.0,1.0,0.7
marchra01,2025,1,PHI,NL,42,105,9,22,4,0,2,13.0,0.0,0.0,10,17.0,0.0,1.0,1.0,1.0,1.0,0.2
margoma01,2020,1,TBA,AL,47,145,19,39,9,0,1,11.0,12.0,4.0,13,25.0,0.0,0.0,0.0,1.0,0.0,1.1
margoma01,2021,1,TBA,AL,125,421,55,107,18,3,10,57.0,13.0,8.0,37,70.0,2.0,1.0,1.0,4.0,4.0,3.0
margoma01,2022,1,TBA,AL,89,336,36,92,18,2,4,47.0,7.0,3.0,24,68.0,1.0,2.0,0.0,1.0,7.0,1.5
margoma01,2023,1,TBA,AL,99,311,39,82,21,1,4,38.0,9.0,3.0,18,55.0,0.0,4.0,0.0,3.0,6.0,0.6
margoma01,2024,1,MIN,AL,129,315,37,75,17,1,4,31.0,5.0,0.0,21,54.0,0.0,3.0,1.0,3.0,10.0,-0.9
margoma01,2025,1,DET,AL,6,19,1,6,0,0,0,3.0,0.0,0.0,0,6.0,0.0,0.0,0.0,1.0,0.0,-0.1
marisja01,2020,1,NYN,NL,16,33,4,11,3,0,2,5.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.2
marisja01,2021,1,CHN,NL,65,128,17,29,6,3,5,22.0,3.0,1.0,9,43.0,0.0,4.0,1.0,2.0,2.0,0.2
marisja01,2021,2,SDN,NL,34,48,4,9,1,0,0,2.0,1.0,0.0,2,22.0,0.0,3.0,1.0,0.0,2.0,-0.2
marisja01,2022,1,PIT,NL,31,77,9,18,6,0,2,6.0,2.0,1.0,4,24.0,1.0,0.0,1.0,0.0,2.0,0.3
marisja01,2023,1,CHA,AL,9,2,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
marisja01,2023,2,DET,AL,33,69,9,16,3,2,2,10.0,2.0,2.0,3,20.0,0.0,1.0,1.0,1.0,4.0,0.4
marisja01,2023,3,LAN,NL,4,5,0,2,0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
markani01,2020,1,ATL,NL,37,130,15,33,15,0,1,15.0,0.0,1.0,10,23.0,0.0,1.0,0.0,0.0,5.0,-0.2
marloca01,2023,1,SEA,AL,34,88,14,21,3,2,3,11.0,4.0,2.0,12,33.0,0.0,0.0,0.0,0.0,1.0,1.1
marloca01,2024,1,SEA,AL,8,8,1,2,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
marmojo01,2020,1,SEA,AL,35,107,12,22,4,0,6,18.0,0.0,1.0,7,32.0,0.0,1.0,0.0,0.0,2.0,-0.2
marmojo01,2021,1,SEA,AL,41,106,11,17,4,0,4,12.0,0.0,0.0,15,39.0,0.0,0.0,0.0,1.0,0.0,-0.6
marquge01,2021,1,COL,NL,32,53,5,14,5,0,1,9.0,0.0,0.0,0,13.0,0.0,0.0,7.0,0.0,0.0,0.7
marrede01,2021,1,MIA,NL,10,16,4,3,0,0,1,1.0,1.0,0.0,3,6.0,0.0,0.0,0.0,0.0,2.0,0.0
marrede01,2022,1,NYN,NL,5,6,0,0,0,0,0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1
marseja01,2025,1,MIA,NL,55,209,28,61,18,3,5,33.0,14.0,6.0,22,48.0,0.0,2.0,0.0,1.0,2.0,1.9
marshbr02,2021,1,LAA,AL,70,236,27,60,12,3,2,19.0,6.0,1.0,20,91.0,0.0,2.0,1.0,1.0,3.0,0.2
marshbr02,2022,1,LAA,AL,93,292,34,66,9,2,8,37.0,8.0,2.0,22,117.0,1.0,3.0,3.0,3.0,2.0,1.0
marshbr02,2022,2,PHI,NL,41,132,15,38,9,2,3,15.0,2.0,2.0,6,41.0,0.0,0.0,0.0,0.0,2.0,0.8
marshbr02,2023,1,PHI,NL,133,404,58,112,25,6,12,60.0,10.0,2.0,59,144.0,2.0,4.0,1.0,4.0,4.0,3.4
marshbr02,2024,1,PHI,NL,135,418,55,104,17,3,16,60.0,19.0,3.0,50,154.0,0.0,2.0,1.0,5.0,2.0,3.0
marshbr02,2025,1,PHI,NL,133,379,59,106,25,2,11,43.0,7.0,1.0,38,110.0,1.0,0.0,3.0,4.0,2.0,1.7
marteke01,2020,1,ARI,NL,45,181,19,52,14,1,2,17.0,1.0,0.0,7,21.0,0.0,4.0,0.0,3.0,2.0,1.6
marteke01,2021,1,ARI,NL,90,340,52,108,29,1,14,50.0,2.0,0.0,31,60.0,3.0,2.0,0.0,1.0,8.0,1.9
marteke01,2022,1,ARI,NL,137,492,68,118,42,2,12,52.0,5.0,1.0,55,101.0,3.0,6.0,0.0,5.0,12.0,1.4
marteke01,2023,1,ARI,NL,150,569,94,157,26,9,25,82.0,8.0,2.0,71,109.0,2.0,5.0,0.0,5.0,16.0,4.9
marteke01,2024,1,ARI,NL,136,504,93,147,23,2,36,95.0,7.0,1.0,65,106.0,7.0,5.0,0.0,9.0,9.0,6.8
marteke01,2025,1,ARI,NL,126,480,87,136,28,0,28,72.0,4.0,2.0,64,83.0,6.0,9.0,0.0,3.0,12.0,4.4
martelu02,2021,1,MIA,NL,4,6,2,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,-0.1
marteno01,2023,1,CIN,NL,34,114,15,36,7,0,3,15.0,6.0,2.0,8,25.0,0.0,1.0,0.0,0.0,1.0,0.8
marteno01,2024,1,CIN,NL,66,229,24,48,9,0,4,18.0,9.0,3.0,9,75.0,0.0,3.0,0.0,1.0,1.0,-1.8
marteno01,2025,1,CIN,NL,90,339,45,89,17,2,14,51.0,10.0,3.0,16,85.0,0.0,3.0,0.0,2.0,7.0,1.4
martest01,2020,1,ARI,NL,33,122,23,38,8,1,2,14.0,5.0,2.0,10,19.0,1.0,5.0,0.0,1.0,3.0,1.1
martest01,2020,2,MIA,NL,28,106,13,26,6,0,4,13.0,5.0,0.0,2,22.0,0.0,4.0,0.0,0.0,2.0,0.5
martest01,2021,1,MIA,NL,64,233,52,71,11,1,7,25.0,22.0,3.0,32,57.0,2.0,8.0,1.0,1.0,2.0,2.9
martest01,2021,2,OAK,AL,56,234,37,74,16,2,5,30.0,25.0,2.0,11,42.0,0.0,5.0,0.0,1.0,4.0,2.0
martest01,2022,1,NYN,NL,118,466,76,136,24,5,16,63.0,18.0,9.0,26,97.0,0.0,13.0,0.0,0.0,18.0,3.8
martest01,2023,1,NYN,NL,86,315,38,78,7,1,5,28.0,24.0,4.0,16,69.0,1.0,8.0,2.0,0.0,8.0,-0.7
martest01,2024,1,NYN,NL,94,335,46,90,13,3,7,40.0,16.0,1.0,27,81.0,1.0,3.0,3.0,2.0,8.0,0.6
martest01,2025,1,NYN,NL,98,293,37,79,14,0,9,34.0,7.0,2.0,22,68.0,0.0,9.0,1.0,4.0,7.0,1.0
martian02,2024,1,CLE,AL,43,151,16,35,7,0,3,11.0,3.0,1.0,15,33.0,0.0,0.0,1.0,2.0,2.0,0.1
martian02,2025,1,CLE,AL,139,446,56,100,23,2,11,45.0,8.0,2.0,23,110.0,0.0,6.0,5.0,4.0,8.0,-0.7
martiau01,2024,1,MIN,AL,93,233,41,59,18,1,1,16.0,7.0,3.0,20,47.0,0.0,2.0,2.0,0.0,4.0,-1.0
martiau01,2025,1,MIN,AL,50,156,22,44,8,1,1,7.0,11.0,4.0,22,31.0,0.0,1.0,2.0,0.0,6.0,0.7
martica04,2021,1,SLN,NL,16,24,1,2,1,0,0,0.0,0.0,0.0,0,15.0,0.0,0.0,1.0,0.0,0.0,-0.1
martico02,2021,1,ARI,NL,5,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
martija03,2020,1,PIT,NL,7,9,2,0,0,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,-0.2
martija03,2021,1,TEX,AL,58,144,14,30,3,0,6,17.0,3.0,1.0,8,41.0,0.0,0.0,1.0,1.0,1.0,-0.3
martijd02,2020,1,BOS,AL,54,211,22,45,16,0,7,27.0,1.0,0.0,22,59.0,3.0,2.0,0.0,2.0,6.0,-0.7
martijd02,2021,1,BOS,AL,148,570,92,163,42,3,28,99.0,0.0,0.0,55,150.0,6.0,3.0,0.0,5.0,18.0,3.2
martijd02,2022,1,BOS,AL,139,533,76,146,43,1,16,62.0,0.0,0.0,52,145.0,1.0,5.0,0.0,5.0,20.0,1.1
martijd02,2023,1,LAN,NL,113,432,61,117,27,2,33,103.0,1.0,0.0,34,149.0,1.0,2.0,0.0,9.0,11.0,2.0
martijd02,2024,1,NYN,NL,120,434,46,102,24,1,16,69.0,0.0,0.0,49,141.0,0.0,6.0,0.0,2.0,17.0,0.5
martijo08,2020,1,TBA,AL,24,67,10,16,4,0,2,10.0,0.0,0.0,9,20.0,1.0,0.0,0.0,0.0,5.0,0.2
martijo08,2020,2,CHN,NL,10,21,0,0,0,0,0,0.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,1.0,-0.6
martijp01,2023,1,TEX,AL,17,40,7,9,1,0,1,4.0,0.0,0.0,2,16.0,0.0,0.0,0.0,2.0,0.0,-0.2
martijp01,2024,1,ATL,NL,7,10,2,2,1,0,0,0.0,1.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
martini02,2021,1,CHN,NL,25,37,4,10,1,0,0,4.0,0.0,1.0,6,10.0,1.0,0.0,0.0,2.0,0.0,-0.3
martini02,2023,1,CIN,NL,29,72,10,19,3,1,6,16.0,0.0,0.0,5,15.0,0.0,2.0,0.0,0.0,1.0,0.2
martini02,2024,1,CIN,NL,52,146,23,31,4,2,5,24.0,1.0,3.0,9,38.0,0.0,4.0,0.0,3.0,1.0,-0.4
martini02,2025,1,COL,NL,43,102,9,23,4,0,1,4.0,0.0,0.0,9,18.0,1.0,0.0,0.0,0.0,1.0,-0.2
martior01,2024,1,TOR,AL,1,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
martiri01,2021,1,BAL,AL,37,98,9,23,2,0,1,8.0,0.0,2.0,4,28.0,0.0,1.0,1.0,1.0,1.0,-0.9
martiri01,2022,1,BAL,AL,13,30,4,5,0,2,0,3.0,3.0,1.0,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
massemi02,2022,1,KCA,AL,52,173,16,42,9,1,4,17.0,3.0,0.0,9,46.0,0.0,8.0,2.0,2.0,1.0,0.8
massemi02,2023,1,KCA,AL,129,428,42,98,18,1,15,55.0,6.0,2.0,24,99.0,0.0,4.0,1.0,4.0,3.0,-0.1
massemi02,2024,1,KCA,AL,100,332,45,86,17,2,14,45.0,1.0,0.0,15,56.0,1.0,3.0,2.0,4.0,9.0,1.7
massemi02,2025,1,KCA,AL,77,262,20,64,9,0,3,20.0,2.0,1.0,9,43.0,0.0,1.0,1.0,4.0,3.0,-0.1
mastrmi01,2022,1,TBA,AL,8,16,1,3,0,0,0,0.0,1.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,-0.2
mastrmi01,2023,1,CHN,NL,61,133,24,32,5,0,1,5.0,13.0,1.0,13,32.0,0.0,0.0,3.0,0.0,1.0,0.6
mastrmi01,2024,1,CHN,NL,50,98,9,19,3,0,0,4.0,2.0,0.0,7,17.0,0.0,0.0,0.0,1.0,1.0,-0.2
mastrmi01,2025,1,SEA,AL,76,152,20,38,4,0,1,12.0,6.0,3.0,17,29.0,0.0,0.0,5.0,1.0,2.0,0.2
mateojo01,2020,1,SDN,NL,22,26,4,4,3,0,0,2.0,1.0,0.0,1,11.0,0.0,0.0,1.0,0.0,1.0,-0.4
mateojo01,2021,1,SDN,NL,57,87,10,18,4,0,2,6.0,5.0,0.0,2,27.0,0.0,3.0,1.0,0.0,1.0,0.3
mateojo01,2021,2,BAL,AL,32,107,9,30,7,1,2,8.0,5.0,3.0,7,28.0,0.0,1.0,0.0,1.0,0.0,0.2
mateojo01,2022,1,BAL,AL,150,494,63,109,25,7,13,50.0,35.0,9.0,27,147.0,0.0,5.0,3.0,2.0,8.0,3.7
mateojo01,2023,1,BAL,AL,116,318,58,69,14,2,7,34.0,32.0,5.0,22,82.0,0.0,1.0,5.0,3.0,8.0,0.8
mateojo01,2024,1,BAL,AL,68,192,30,44,14,2,5,18.0,13.0,2.0,10,48.0,0.0,1.0,2.0,3.0,3.0,0.8
mateojo01,2025,1,BAL,AL,43,79,9,14,4,0,1,3.0,15.0,2.0,4,30.0,0.0,0.0,0.0,0.0,1.0,-0.6
mathije01,2020,1,TEX,AL,24,62,6,10,1,1,3,9.0,1.0,0.0,5,24.0,0.0,0.0,0.0,1.0,0.0,0.5
mathije01,2021,1,ATL,NL,3,9,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,-0.2
mathima01,2020,1,MIL,NL,16,36,2,10,3,0,0,4.0,1.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.1
mathima01,2022,1,MIL,NL,6,16,2,2,0,0,1,4.0,1.0,0.0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.1
mathima01,2022,2,TEX,AL,24,65,11,18,3,0,5,16.0,2.0,0.0,9,26.0,0.0,0.0,0.0,0.0,0.0,0.8
mathima01,2023,1,PIT,NL,22,52,5,12,2,0,0,4.0,3.0,0.0,10,11.0,0.0,0.0,0.0,0.0,3.0,-0.2
mathima01,2023,2,SFN,NL,5,10,1,2,0,0,0,2.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0,-0.1
mathiwy01,2020,1,ARI,NL,9,27,5,6,0,0,2,5.0,0.0,0.0,5,12.0,0.0,1.0,0.0,0.0,0.0,0.2
mathiwy01,2021,1,ARI,NL,23,42,3,5,0,0,1,8.0,0.0,0.0,5,21.0,0.0,3.0,0.0,1.0,0.0,-0.2
matijjj01,2022,1,HOU,AL,32,67,7,14,2,0,2,5.0,1.0,0.0,2,25.0,0.0,2.0,0.0,0.0,1.0,-0.1
matonni01,2021,1,PHI,NL,52,117,16,30,7,1,2,14.0,2.0,0.0,10,39.0,0.0,2.0,1.0,1.0,0.0,0.2
matonni01,2022,1,PHI,NL,35,72,13,18,2,1,5,17.0,0.0,0.0,10,29.0,0.0,1.0,0.0,2.0,0.0,0.7
matonni01,2023,1,DET,AL,93,249,29,43,9,0,8,32.0,1.0,2.0,38,73.0,1.0,3.0,1.0,2.0,4.0,-1.3
matonni01,2024,1,BAL,AL,5,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,-0.1
matonni01,2025,1,CHA,AL,25,54,5,9,2,0,2,4.0,0.0,1.0,9,19.0,0.0,0.0,0.0,0.0,0.0,-0.1
matonph01,2021,1,CLE,AL,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matoslu02,2023,1,SFN,NL,76,228,24,57,13,1,2,14.0,3.0,0.0,20,33.0,0.0,3.0,2.0,0.0,3.0,-0.4
matoslu02,2024,1,SFN,NL,45,150,14,32,5,0,5,25.0,0.0,0.0,5,24.0,1.0,0.0,0.0,1.0,5.0,-0.2
matoslu02,2025,1,SFN,NL,57,172,26,38,9,1,8,22.0,4.0,0.0,11,27.0,0.0,0.0,0.0,1.0,5.0,-0.2
matthbr01,2025,1,HOU,AL,13,42,6,7,0,0,4,9.0,1.0,0.0,2,20.0,0.0,1.0,2.0,0.0,0.0,0.3
matzst01,2021,1,TOR,AL,29,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mauriro01,2023,1,NYN,NL,26,101,11,25,4,0,2,9.0,7.0,0.0,7,31.0,0.0,0.0,0.0,0.0,2.0,0.2
mauriro01,2025,1,NYN,NL,61,168,19,38,6,0,6,10.0,4.0,0.0,15,54.0,1.0,1.0,0.0,0.0,5.0,0.7
maybica01,2020,1,DET,AL,14,41,5,10,4,0,1,2.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,3.0,-0.1
maybica01,2020,2,CHN,NL,18,52,3,13,4,1,0,5.0,3.0,0.0,3,12.0,0.0,1.0,0.0,0.0,1.0,0.1
maybica01,2021,1,NYN,NL,9,28,2,1,0,0,0,0.0,1.0,0.0,3,12.0,0.0,2.0,0.0,0.0,0.0,-0.3
maydu01,2021,1,LAN,NL,5,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,-0.1
mayerma01,2025,1,BOS,AL,44,127,20,29,8,1,4,10.0,0.0,2.0,8,41.0,0.0,0.0,0.0,1.0,2.0,0.2
mayfija01,2020,1,HOU,AL,21,42,5,8,1,0,0,3.0,0.0,0.0,2,14.0,0.0,1.0,1.0,1.0,1.0,-0.2
mayfija01,2021,1,LAA,AL,2,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.3
mayfija01,2021,2,SEA,AL,12,34,2,6,1,0,0,3.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,2.0,-0.2
mayfija01,2021,3,LAA,AL,73,229,28,52,14,0,10,36.0,5.0,0.0,16,56.0,0.0,3.0,3.0,1.0,4.0,0.3
mayfija01,2022,1,LAA,AL,23,70,8,13,1,1,1,6.0,1.0,0.0,3,17.0,0.0,1.0,0.0,0.0,1.0,-0.2
mayoco01,2024,1,BAL,AL,17,41,4,4,0,0,0,0.0,0.0,0.0,4,22.0,0.0,1.0,0.0,0.0,1.0,-0.7
mayoco01,2025,1,BAL,AL,85,263,30,57,12,0,11,28.0,3.0,0.0,27,84.0,0.0,4.0,0.0,0.0,2.0,0.2
mazarno01,2020,1,CHA,AL,42,136,13,31,6,0,1,15.0,0.0,1.0,10,44.0,0.0,3.0,0.0,0.0,0.0,-0.2
mazarno01,2021,1,DET,AL,50,165,12,35,5,2,3,19.0,0.0,0.0,15,45.0,0.0,0.0,0.0,1.0,4.0,-0.3
mazarno01,2022,1,SDN,NL,55,159,16,42,8,0,2,18.0,0.0,0.0,10,40.0,0.0,2.0,0.0,0.0,3.0,0.0
mazeipa01,2021,1,NYN,NL,37,79,6,15,3,0,1,6.0,0.0,0.0,4,18.0,1.0,3.0,0.0,1.0,2.0,-0.2
mazeipa01,2022,1,NYN,NL,24,68,4,13,4,0,1,6.0,0.0,0.0,2,9.0,0.0,0.0,2.0,0.0,0.0,-0.3
mcbrory01,2020,1,KCA,AL,36,81,8,20,3,0,6,10.0,0.0,0.0,4,30.0,0.0,0.0,0.0,0.0,2.0,0.0
mcbrory01,2021,1,KCA,AL,7,8,1,2,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0
mccanja02,2020,1,CHA,AL,31,97,20,28,3,0,7,15.0,1.0,1.0,8,30.0,0.0,4.0,0.0,2.0,2.0,1.3
mccanja02,2021,1,NYN,NL,121,375,29,87,12,1,10,46.0,1.0,2.0,32,115.0,1.0,2.0,0.0,3.0,12.0,-0.3
